1.000913280296152834e+02	1.013780130158527118e-03
1.010678249524804784e+02	1.013962675353877619e-03
1.020454575124393131e+02	1.033281910522446112e-03
1.030212632740382190e+02	1.007979015317558196e-03
1.039975819052835959e+02	9.787396031932771821e-04
1.049749666106101387e+02	9.131876587924902698e-04
1.059504949601230521e+02	8.804226644639454079e-04
1.069258943576033261e+02	8.213612663987779816e-04
1.079012123732756976e+02	7.546477587070388182e-04
1.088777629416878341e+02	6.745837093502422572e-04
1.098561548081232218e+02	6.264587425946222801e-04
1.108336840499954121e+02	5.513205026501708352e-04
1.118112939329369340e+02	4.862043638696841212e-04
1.127891573901817281e+02	4.239006896530217059e-04
1.137655181805590132e+02	3.536425928258740432e-04
1.147424452247177413e+02	2.756288657605586597e-04
1.157178575591959202e+02	2.471232758813430783e-04
1.166908982393702985e+02	2.000175711994068174e-04
1.176683235067954030e+02	1.586302471179177806e-04
1.186456773552110491e+02	1.267911474296185210e-04
1.196220824595895778e+02	8.334281631480342162e-05
1.206002000189871524e+02	5.696386262463526640e-05
1.215783544374147027e+02	3.826412449878059322e-05
1.225573095687316822e+02	1.928207897617958578e-05
1.235299829899967676e+02	-2.359146092779832476e-05
1.245028568961039070e+02	-3.815136511420711205e-05
1.254800583792993223e+02	-4.638622926357376889e-05
1.264571426957919442e+02	-7.366023158472914559e-05
1.274351297804265357e+02	-8.829488656242497329e-05
1.284111915696064159e+02	-9.894060639768613181e-05
1.293895038510352720e+02	-7.563018798442366062e-05
1.303696471206221474e+02	-8.256899123061199467e-05
1.313437768723197792e+02	-7.512015790447379730e-05
1.323174853820386545e+02	-6.557221251807623160e-05
1.332953463511529719e+02	-7.505360226170506731e-05
1.342723496371382339e+02	-7.788156853752258415e-05
1.352481103839946286e+02	-7.582494835131029388e-05
1.362242143424743119e+02	-6.008747690944762497e-05
1.372012574818193968e+02	-4.943115981144225233e-05
1.381777740060512656e+02	-5.187615059362529372e-05
1.391530872897516247e+02	-4.578143910428106046e-05
1.401302780395136551e+02	-3.501812179368999045e-05
1.411075392259705836e+02	-5.990372787577752628e-05
1.420853284181389427e+02	-5.500474508599597728e-05
1.430627435522729911e+02	-5.457296137654669499e-05
1.440388668916038455e+02	-5.263201228062278764e-05
1.450163297518675165e+02	-7.400836398468905542e-05
1.459945978075654978e+02	-8.499228747190240455e-05
1.469692512525672896e+02	-1.020772355837911685e-04
1.479435345276035889e+02	-1.185716356963128235e-04
1.489188751390489642e+02	-1.330232016220921673e-04
1.498970826003378818e+02	-1.523979133377330244e-04
1.508763313899451646e+02	-1.695578890527727563e-04
1.518512352252125766e+02	-1.668045230221111054e-04
1.528264098419142556e+02	-1.410074151107801549e-04
1.538016436705881915e+02	-1.456375584941876119e-04
1.547790572279898242e+02	-1.323421567066268968e-04
1.557567691320628001e+02	-1.271663965110552536e-04
1.567310669822508942e+02	-1.203727892834487309e-04
1.577085836649667669e+02	-1.179059488219593051e-04
1.586875117751433777e+02	-1.148805321719365886e-04
1.596638006799972800e+02	-1.270527049835064163e-04
1.606406765397715617e+02	-1.312655670627359717e-04
1.616180457236472705e+02	-1.187256411616085188e-04
1.625940226211903905e+02	-1.066043919188066507e-04
1.635695401322076350e+02	-9.170320699483696042e-05
1.645451829115356475e+02	-8.406320295944205668e-05
1.655218142811342545e+02	-6.913805103885702042e-05
1.664998158694592689e+02	-6.565481548939738302e-05
1.674770134432762063e+02	-5.669701007298031482e-05
1.684532007604335888e+02	-6.164103928961789315e-05
1.694297661275757605e+02	-6.276587032661214312e-05
1.704060887615942477e+02	-7.300258847166727293e-05
1.713839383019525826e+02	-7.388914430025393936e-05
1.723603034481903364e+02	-7.325572783687783317e-05
1.733336324236015287e+02	-8.124768221859803680e-05
1.743091868144219347e+02	-7.422788333133246996e-05
1.752868778384406028e+02	-7.311195132497136622e-05
1.762655841954649816e+02	-6.348852549459569955e-05
1.772407963145563485e+02	-5.995569638378941035e-05
1.782161069247394778e+02	-6.353498752990307163e-05
1.791957852812293197e+02	-6.023811059444747419e-05
1.801728619965829239e+02	-6.332878914904832785e-05
1.811489006885363722e+02	-6.490011525225484806e-05
1.821256448897123335e+02	-7.243966061661062498e-05
1.831039442310857908e+02	-7.896127877115761170e-05
1.840800455199103283e+02	-8.188733344183611043e-05
1.850540905648553860e+02	-8.316210816887358525e-05
1.860297797685503269e+02	-1.004011542151186649e-04
1.870073032927411987e+02	-1.073848035204482445e-04
1.879841893530022787e+02	-1.173246315364293295e-04
1.889597994610093110e+02	-1.241368511993383688e-04
1.899367766011226877e+02	-1.384969862218108109e-04
1.909145321638605139e+02	-1.348158674968756739e-04
1.918925221856749488e+02	-1.424644832177953638e-04
1.928669204415340346e+02	-1.488348587319936948e-04
1.938418364742692006e+02	-1.669034011939467548e-04
1.948195546321688312e+02	-1.730444021905382980e-04
1.957963202181866507e+02	-1.666984659991376969e-04
1.967727282149408836e+02	-1.655967076628908565e-04
1.977494399285198767e+02	-1.778473159675667198e-04
1.987267300150898848e+02	-1.820659105455385172e-04
1.997031757239096805e+02	-2.075750196325829304e-04
2.006806157248198588e+02	-2.221545855643205711e-04
2.016582850046570172e+02	-2.292464126662476973e-04
2.026337463718024878e+02	-2.142847741597742332e-04
2.036091137491824554e+02	-2.207388898967808846e-04
2.045858222601654290e+02	-2.269379439208632108e-04
2.055627154097414007e+02	-2.253986130428269237e-04
2.065385857699246230e+02	-2.146914769200349124e-04
2.075145463399390451e+02	-2.047839868500649844e-04
2.084930556917705644e+02	-2.025148286653560804e-04
2.094707320958252410e+02	-1.938203061728009636e-04
2.104453574239276179e+02	-2.011434174060661812e-04
2.114215832728195039e+02	-1.998382676868841403e-04
2.123981289645323614e+02	-1.840658698763304117e-04
2.133750997213826395e+02	-1.760127224803977953e-04
2.143517693307726120e+02	-1.804339456992069856e-04
2.153269343929066792e+02	-1.716498445918917138e-04
2.163044121524871173e+02	-1.775045647908918300e-04
2.172813826289760470e+02	-2.127629485791996387e-04
2.182579834665685894e+02	-2.146432557528935926e-04
2.192351227117693782e+02	-2.081558554446307830e-04
2.202116648131918453e+02	-2.006294750517090091e-04
2.211877856476517366e+02	-1.977632642717456243e-04
2.221637946288938394e+02	-1.949390581552270379e-04
2.231412796294642931e+02	-1.890385722696577293e-04
2.241189323778461358e+02	-1.819832414971135214e-04
2.250944629784672770e+02	-1.817097900424116230e-04
2.260703254159205926e+02	-1.764415412862345304e-04
2.270474761790304399e+02	-1.697750365261635973e-04
2.280252603085270664e+02	-1.743357354054722401e-04
2.290017232185952309e+02	-1.746442095365493023e-04
2.299773331182974800e+02	-1.860942325954189562e-04
2.309543609681619785e+02	-1.902282270827356945e-04
2.319300345711868374e+02	-1.908263980569441286e-04
2.329043705043739294e+02	-1.791192558870684150e-04
2.338809479816656278e+02	-1.667637697690898082e-04
2.348586069311945437e+02	-1.573909438835476655e-04
2.358355514316407096e+02	-1.546854246376777500e-04
2.368126968796418339e+02	-1.379116081549513941e-04
2.377902353600031802e+02	-1.378480827930677428e-04
2.387681898269774194e+02	-1.223426541089968952e-04
2.397443414705903706e+02	-1.223104659490528191e-04
2.407193588926944301e+02	-1.205440578009166983e-04
2.416968417230810076e+02	-1.136135590781408905e-04
2.426735705028765153e+02	-1.068444568845661999e-04
2.436483628419953504e+02	-1.032554046680879249e-04
2.446251415449732747e+02	-9.782459243933957420e-05
2.456027395652539553e+02	-1.081721403981563377e-04
2.465790942462728594e+02	-1.163343636127846719e-04
2.475543256140563244e+02	-1.189910984792273631e-04
2.485313911971118443e+02	-1.141019568334591689e-04
2.495098988279387413e+02	-1.046519364260824263e-04
2.504856125493487582e+02	-8.907055534802587942e-05
2.514613281174292752e+02	-8.983200930396768793e-05
2.524382718883064172e+02	-8.772429189022428722e-05
2.534145511649318223e+02	-8.438554143629599770e-05
2.543913004708730625e+02	-9.173508513983770019e-05
2.553676691012667845e+02	-9.021026415268852477e-05
2.563434649906938603e+02	-9.012643583948406155e-05
2.573202251886013983e+02	-9.450784780320166064e-05
2.582972154418716855e+02	-1.004544915354932269e-04
2.592748045181579641e+02	-1.091225158635132593e-04
2.602509947041249916e+02	-1.049051397875711662e-04
2.612259069258885802e+02	-1.062345651865879466e-04
2.622037108121878077e+02	-1.071688422193780481e-04
2.631821241504496243e+02	-1.143877420468049306e-04
2.641571288614889568e+02	-1.111196998959472466e-04
2.651334449073585233e+02	-1.088741211924284494e-04
2.661111733915357718e+02	-1.058579368605931995e-04
2.670878543234917970e+02	-1.101021040519204516e-04
2.680643698195237903e+02	-1.178761126790634888e-04
2.690398430262992520e+02	-1.238847402078677325e-04
2.700174075408958174e+02	-1.288745527050092420e-04
2.709936176994750099e+02	-1.325504339270796759e-04
2.719685487097231658e+02	-1.288217071886847741e-04
2.729458391534707857e+02	-1.323771243662878673e-04
2.739226815620029925e+02	-1.346719767625687209e-04
2.748991612264650826e+02	-1.276684996322003296e-04
2.758757216123285048e+02	-1.262551931677846411e-04
2.768527520795685177e+02	-1.222044575227672282e-04
2.778294213481841552e+02	-1.251565925965171511e-04
2.788062180531472904e+02	-1.225983995161270977e-04
2.797824302622913706e+02	-1.286211364487691001e-04
2.807583194615252751e+02	-1.352143319276637775e-04
2.817344156102356578e+02	-1.415982458634263471e-04
2.827109229554881153e+02	-1.396435814740709105e-04
2.836881162781932062e+02	-1.365663436766701507e-04
2.846646643574957807e+02	-1.390914995573750269e-04
2.856413594326751877e+02	-1.441553420475900991e-04
2.866188913431924448e+02	-1.393122840599806127e-04
2.875955959126330868e+02	-1.394478762646773635e-04
2.885718565212492308e+02	-1.396790733187186929e-04
2.895481833403430869e+02	-1.413251488939276841e-04
2.905244987902936487e+02	-1.336000395069027896e-04
2.915018550488120468e+02	-1.423997454084133826e-04
2.924784124081380696e+02	-1.484500286973947515e-04
2.934541836528967451e+02	-1.503012961490033067e-04
2.944294913240678397e+02	-1.469816233861791243e-04
2.954069173120340679e+02	-1.514744606265328952e-04
2.963846599969741646e+02	-1.579940308249619732e-04
2.973598063630379897e+02	-1.555653042747964451e-04
2.983363891843309261e+02	-1.494631331900042885e-04
2.993133846427971321e+02	-1.571683729583151748e-04
3.002906328721700788e+02	-1.560738318027363170e-04
3.012664138598824479e+02	-1.556665989923270896e-04
3.022418178553938901e+02	-1.486919279866636984e-04
3.032191160354080921e+02	-1.462936244531549328e-04
3.041964729274712340e+02	-1.423488663812355929e-04
3.051733264821320972e+02	-1.353136811835588835e-04
3.061495100043431421e+02	-1.390203621112612580e-04
3.071268216817669554e+02	-1.480821108947976675e-04
3.081043847867463228e+02	-1.461024281374742086e-04
3.090803743503138890e+02	-1.402817440808341864e-04
3.100562601465771877e+02	-1.384099919244131136e-04
3.110328366732688892e+02	-1.341873239728825324e-04
3.120089290743941319e+02	-1.280660475066329625e-04
3.129846298296298528e+02	-1.240615451270427527e-04
3.139606719041155998e+02	-1.207684131544340788e-04
3.149387623894057242e+02	-1.117285277096951131e-04
3.159164294356536971e+02	-1.103323219076683003e-04
3.168914586602659824e+02	-1.136487092475995818e-04
3.178675609974798704e+02	-1.124819368014715835e-04
3.188452785195068486e+02	-1.032333663531590103e-04
3.198222358689851035e+02	-1.030906763602591314e-04
3.207988488615289953e+02	-1.042002927623641274e-04
3.217758411754765575e+02	-9.503612020986894446e-05
3.227534362367146628e+02	-9.815077039971810055e-05
3.237288452547552424e+02	-1.067669208599861247e-04
3.247032047270935777e+02	-1.033230864888138863e-04
3.256807823366236221e+02	-9.527386815718421080e-05
3.266573013170342961e+02	-8.949641011088538115e-05
3.276332688449271586e+02	-8.020052224413142862e-05
3.286101650888967924e+02	-8.623600506845546744e-05
3.295863740651648186e+02	-8.433225540679254925e-05
3.305630967489974523e+02	-8.897302919330573527e-05
3.315399586397772396e+02	-8.286242727951321054e-05
3.325175285736543174e+02	-8.190795695971624958e-05
3.334944298310797421e+02	-6.794754372266279181e-05
3.344699488904928444e+02	-6.832522051146757292e-05
3.354470055860716684e+02	-6.495745860696519678e-05
3.364239252265735445e+02	-6.575298845664410768e-05
3.374008169732739475e+02	-6.198343536028260716e-05
3.383774188216162315e+02	-5.010540062282540954e-05
3.393524773419229632e+02	-4.585265511666268047e-05
3.403289529286898301e+02	-4.831898879490274145e-05
3.413065550547562452e+02	-4.088709071937762438e-05
3.422829968027113523e+02	-4.442410370547132789e-05
3.432589242922491053e+02	-4.623662879285787229e-05
3.442354550528440313e+02	-4.874794522807282765e-05
3.452127575246792617e+02	-4.734124541723268493e-05
3.461888731677778992e+02	-4.885490015471217931e-05
3.471656038756668750e+02	-5.225625625780762622e-05
3.481426542452963417e+02	-4.738543913997185101e-05
3.491188288921179037e+02	-4.338900864409778781e-05
3.500952387422099150e+02	-4.367041977288160256e-05
3.510708458965585805e+02	-4.215795198216059904e-05
3.520477930748683661e+02	-4.081203542956862295e-05
3.530240625002093680e+02	-5.026677279095741592e-05
3.540006922666993319e+02	-5.171789858907723821e-05
3.549780690564951442e+02	-4.536833493595391411e-05
3.559542071704432260e+02	-4.229037629004920603e-05
3.569315033178237400e+02	-4.597233447214294102e-05
3.579077246070679621e+02	-4.752180568586134420e-05
3.588837289642610244e+02	-4.531517719875171371e-05
3.598609058687972606e+02	-4.870267079090573374e-05
3.608383463104215707e+02	-4.282685519521643394e-05
3.618151196413979847e+02	-3.907142600491232128e-05
3.627903105147253768e+02	-3.191959347475687049e-05
3.637666473344626183e+02	-2.354516380496713787e-05
3.647441087806259361e+02	-1.929422089204252004e-05
3.657213424473071655e+02	-1.229600884062842854e-05
3.666979085920117427e+02	2.385236512510340675e-06
3.676732603595635851e+02	2.397588026844535580e-06
3.686497727571343717e+02	5.250158492468105061e-06
3.696269890589393299e+02	1.541964109089017520e-05
3.706031672923044198e+02	1.446503371452341946e-05
3.715796125244296491e+02	1.289049516233251856e-05
3.725553203820623480e+02	1.516074073115264297e-05
3.735315985903167189e+02	2.012314280138439225e-05
3.745091518118855447e+02	1.598021772957165253e-05
3.754862533542146252e+02	1.110955746617521806e-05
3.764637117062263201e+02	1.172720268999286665e-05
3.774397037268201984e+02	1.210740880236107052e-05
3.784153523065211857e+02	1.149985354973709967e-05
3.793921943399971042e+02	1.543989982606812451e-05
3.803694311956620595e+02	2.029836262945595125e-05
3.813457883974530205e+02	2.261233291456248078e-05
3.823219895485104871e+02	1.995436140795537713e-05
3.832990716031563920e+02	1.380489365682918133e-05
3.842755633664451125e+02	1.141944668473598675e-05
3.852510954702140111e+02	1.890263828011407504e-05
3.862275238256605689e+02	2.387985942281798589e-05
3.872049089425555621e+02	2.928820923286986201e-05
3.881808498101697182e+02	3.446821018437592874e-05
3.891574086919426918e+02	4.292287108593861704e-05
3.901344508084608833e+02	4.442830106942987332e-05
3.911109527006314579e+02	5.089992719576769560e-05
3.920881847464813745e+02	5.736813076984882421e-05
3.930647913416191273e+02	6.944855579657960732e-05
3.940409121635957490e+02	7.069254525770819969e-05
3.950178304984146394e+02	7.637088660423851450e-05
3.959947519344655689e+02	8.076518560940790595e-05
3.969704553127199915e+02	8.627477882502723717e-05
3.979459200475433818e+02	9.417824451206909875e-05
3.989236556019797604e+02	9.587265861978503203e-05
3.999008950281704529e+02	9.434383337708850375e-05
4.008767618858528294e+02	9.537865886755806722e-05
4.018538228633795484e+02	8.739975056740893267e-05
4.028306621307764317e+02	8.793261908771969864e-05
4.038065654844983783e+02	8.624730214539105279e-05
4.047820624224084440e+02	8.305389787086937554e-05
4.057591837734526621e+02	7.818390458640943352e-05
4.067359784173834214e+02	8.010821285573497684e-05
4.077111511940124728e+02	6.852641227085815945e-05
4.086880763504993297e+02	6.164481391797512649e-05
4.096652133211872524e+02	5.581946009739794051e-05
4.106416741796634824e+02	5.239684389057004481e-05
4.116181770107198759e+02	4.979023331261657085e-05
4.125954875600588707e+02	4.587581482363792815e-05
4.135726681788461292e+02	4.096558817073513023e-05
4.145486616024267619e+02	4.243882147753374513e-05
4.155256276798589852e+02	4.379062448266005396e-05
4.165031065179281882e+02	3.810143664624235658e-05
4.174799245785141011e+02	2.967526320519908039e-05
4.184560729118451263e+02	1.918866571669523651e-05
4.194320291582899358e+02	1.881584565561042661e-05
4.204076968033919570e+02	1.741261254637132774e-05
4.213837990765206882e+02	1.924629971320932384e-05
4.223605127637064811e+02	1.992272720317823559e-05
4.233374970373560586e+02	1.870707903132104737e-05
4.243155356990919245e+02	8.464371125766549553e-06
4.252915370587081725e+02	2.809300077305995421e-06
4.262666515357969956e+02	7.514071176433349072e-06
4.272439453314653406e+02	6.101390667990344848e-06
4.282205808058355387e+02	3.809903449365547081e-06
4.291972002685283201e+02	5.066015319655573488e-06
4.301740655350990323e+02	-1.822752858681111347e-07
4.311506557293706123e+02	-5.050400489833278972e-07
4.321272179122646548e+02	2.951716732240679933e-06
4.331031048989402734e+02	1.185682923597756918e-05
4.340792513495018738e+02	1.827901256274126846e-05
4.350562214361923452e+02	2.794017213450577998e-05
4.360332629804667590e+02	3.275407464634190832e-05
4.370101075000110313e+02	2.985497381016994880e-05
4.379852756826270479e+02	3.448931187377439950e-05
4.389613274241997374e+02	3.629243176147649703e-05
4.399395466787200917e+02	3.774333609453190601e-05
4.409165053892157289e+02	4.364793773451641822e-05
4.418927712767026037e+02	4.767897973996174647e-05
4.428694400467699097e+02	5.057621473918573457e-05
4.438460619659277882e+02	5.013201278067399408e-05
4.448223369287011906e+02	5.679959352826579065e-05
4.457989747001786327e+02	5.790996475963914491e-05
4.467758021185263146e+02	6.967398111207617956e-05
4.477524527377844947e+02	6.854840690235013362e-05
4.487288474085749499e+02	6.408438763791210371e-05
4.497051149836264017e+02	7.056980138849498763e-05
4.506810514484609484e+02	7.467192495327367222e-05
4.516571649477388064e+02	7.951730813471429547e-05
4.526343451386445054e+02	7.219989741065141009e-05
4.536111707656316980e+02	7.110213424534401929e-05
4.545877105347310021e+02	7.053817283642966523e-05
4.555648474162478578e+02	6.209710990374163713e-05
4.565412670816700142e+02	5.625653908745882083e-05
4.575176139051756650e+02	5.144544904946312709e-05
4.584946875729909834e+02	4.701893373385783432e-05
4.594709413970474543e+02	3.934804865661481243e-05
4.604474479231289479e+02	3.283139747041362901e-05
4.614244566483718017e+02	3.450423883571357642e-05
4.624006984906492335e+02	3.696767043944570042e-05
4.633771093078809713e+02	4.113915527260637763e-05
4.643542483563098813e+02	4.185704432646518300e-05
4.653306696512127587e+02	4.296424210441566159e-05
4.663062982286087959e+02	4.230739691804063054e-05
4.672823590576361994e+02	4.237015690864409363e-05
4.682589922010896544e+02	3.867485365783628282e-05
4.692355775153996547e+02	4.308599250323458501e-05
4.702123071776301231e+02	5.081024930489374880e-05
4.711893583858034162e+02	5.460202198925981554e-05
4.721662382557656201e+02	5.588562998812570374e-05
4.731432545632396796e+02	5.422954075185028544e-05
4.741193960230679636e+02	5.413156042802617105e-05
4.750953719093985228e+02	5.662929494719306215e-05
4.760723073835472405e+02	5.603247619009543387e-05
4.770488659348411034e+02	5.573144247572243585e-05
4.780260202738402313e+02	5.140254258811796320e-05
4.790025703498116059e+02	5.798524420648179290e-05
4.799787545812152416e+02	6.006252446510573913e-05
4.809554570834817468e+02	6.368236593055037851e-05
4.819323556111710900e+02	5.894783940179217069e-05
4.829090647553948088e+02	5.293161378525688499e-05
4.838853168109266107e+02	4.953549871834435120e-05
4.848615961111117372e+02	4.662933127126234445e-05
4.858381832694687432e+02	4.811908696728758341e-05
4.868150657945051876e+02	4.674015608480219748e-05
4.877911210353211118e+02	5.311724755333893883e-05
4.887679181708787155e+02	5.543996311820092353e-05
4.897439985804028311e+02	5.061909264091575609e-05
4.907200213770342430e+02	5.012821728570041713e-05
4.916969674264681771e+02	4.504457060973686048e-05
4.926733992490237029e+02	3.622694763015921313e-05
4.936504058408795572e+02	3.789439071289752147e-05
4.946269738158352425e+02	3.925392914250804824e-05
4.956033345332692193e+02	3.893610394045808230e-05
4.965805999908770332e+02	4.299401980009101218e-05
4.975574141768913705e+02	4.266924581672147795e-05
4.985328641784248589e+02	3.933060237762356918e-05
4.995095322520401169e+02	3.899194417671435827e-05
5.004867445254342897e+02	3.386854952651924782e-05
5.014634373728130754e+02	3.014195079655972468e-05
5.024396265633327516e+02	2.868933637844678060e-05
5.034159630610664067e+02	2.651996151743423000e-05
5.043929055688748235e+02	2.389720759526580169e-05
5.053689337434339564e+02	2.777546564046847884e-05
5.063455112364909496e+02	3.036518102622358433e-05
5.073222599425738508e+02	3.560438837756232873e-05
5.082986363499692857e+02	3.890459345570054859e-05
5.092755236922489530e+02	3.552713771809844104e-05
5.102524088668836271e+02	4.075710653749320622e-05
5.112288666358729756e+02	4.083817301900508583e-05
5.122053050201920996e+02	4.318133178113354428e-05
5.131823656471170807e+02	5.408516476177367027e-05
5.141586675909278483e+02	5.918838166238414090e-05
5.151347573971402198e+02	6.916483256958027139e-05
5.161114899621627501e+02	7.548072492825955409e-05
5.170874564627707741e+02	7.815124107750938659e-05
5.180643401870048592e+02	8.712728928035729902e-05
5.190416474313591380e+02	9.149650971621889177e-05
5.200180747235893932e+02	9.190841308747231119e-05
5.209948143918408050e+02	9.362207492293712300e-05
5.219709387463900612e+02	9.235832947755377297e-05
5.229468654767509861e+02	9.321121304659718164e-05
5.239238210188555058e+02	8.572261368586182916e-05
5.249001444015392508e+02	8.174995278212509404e-05
5.258770063221259079e+02	8.194485001749349901e-05
5.268541506245167056e+02	8.652091915730847100e-05
5.278304260780568029e+02	9.321787289462139694e-05
5.288064232897413603e+02	8.943235243203043867e-05
5.297824299770741163e+02	9.048738805326075158e-05
5.307596396713241802e+02	8.808177377948484834e-05
5.317361184038618376e+02	8.765304264164533747e-05
5.327123654379782920e+02	8.427432472391038559e-05
5.336896016541767267e+02	8.724470465319274985e-05
5.346662110473442908e+02	8.964408641596521507e-05
5.356423902813492077e+02	9.173253762133806830e-05
5.366195098319537919e+02	8.944742797394905794e-05
5.375960462377952354e+02	8.313214455447029839e-05
5.385722195984143355e+02	7.571120509310183793e-05
5.395491411411246645e+02	7.138559164675027733e-05
5.405260085320688859e+02	6.450917287147751075e-05
5.415028803911217210e+02	5.875601041106561640e-05
5.424785385661456303e+02	5.873297376196449433e-05
5.434554557140921816e+02	5.860958310337310254e-05
5.444323875448777699e+02	6.071722051477740600e-05
5.454079267557428921e+02	6.164680342661004353e-05
5.463845276716805301e+02	5.806892902834178506e-05
5.473610535405938435e+02	5.315132051420100193e-05
5.483372483071650549e+02	4.554508559790261833e-05
5.493138899912015631e+02	4.818472684392512655e-05
5.502910588009298181e+02	4.244513781684739585e-05
5.512674026842532840e+02	3.487883690912138454e-05
5.522445543532495549e+02	2.751516082820044463e-05
5.532218366488117454e+02	2.784288298860468705e-05
5.541977126461229091e+02	2.141520835639999500e-05
5.551740268134677763e+02	1.917369665208544958e-05
5.561510602763898987e+02	1.574957065571521843e-05
5.571275217300286613e+02	1.505845833520668712e-05
5.581033613246476079e+02	2.089725197096040308e-05
5.590795006839589405e+02	2.073737506812788721e-05
